2.675,3.24667,2.38833,3.24667,2.87167,2.37667,3.435,1.77333,3.79,4.88167,0,2.13167,2.78833,3.02167,3.26167,4.28,4.53333,3.37,5.01,4.25667,5.34167,4.20167,4.15667,5.38,3.3,3.77833,4.19833,3.57167,3.57167,2.43,2.87667,2.09833,0.578333,1.065,1.65833,2.29667,4.415,1.63333,0.53,0.806667,0.92,3.4,4.83333,2.20833,5.60333,5.49833,5.90333,5.225,4.24833,5.37667,5.03,4.515,1.78667,1.065,2.54333,1.81167,3.71333,4.02667,4.62,3.445,1.35,5.535,5.01167,2.46833,3.74167,3.72833,1.04833,0.596667,1.90333,3.905,0.765,4.48833,7.02667,5.97667,4.005,6.42167,6.90167
2.61333,1.91333,1.515,1.91333,1.93167,1.52667,1.14833,3.35167,1.50333,3.55833,2.82333,0,4.41667,2.48,3.70667,4.06,4.40833,3.815,5.16667,5.885,6.97,5.83,5.785,7.00833,3.99667,4.78833,5.20833,4.43,4.43,5.25333,5.7,4.92167,3.40167,3.88833,4.48167,5.12,7.23833,4.45667,3.35333,3.63,3.74333,3.33833,4.77167,3.83667,6.55667,6.06833,6.42167,6.06167,5.87667,5.91833,5.57167,4.42,3.37,2.61167,3.34333,3.395,3.35833,3.80667,4.4,2.90333,4.17333,7.7,6.02167,3.165,4.75167,5.11667,3.87167,3.42,3.48667,3.84333,2.51667,3.715,6.975,6.495,3.785,5.64833,6.85
3.28833,3.045,3.00167,3.045,3.06333,2.99,2.28,2.38667,2.635,4.69,3.955,2.745,0,1.35833,0.473333,1.49167,1.745,0.581667,2.55333,3.99667,5.08167,3.94167,3.89667,5.12,5.12833,5.92,6.34,5.56167,5.56167,6.325,6.77167,5.69167,4.17167,4.65833,5.25167,5.89,6.24167,5.22667,4.58667,4.475,4.375,4.01333,5.25667,2.02,3.94333,3.455,3.80833,3.44833,3.98833,3.305,2.95833,1.80667,2.4,3.74333,4.475,2.425,0.925,1.23833,1.83167,1.42833,4.94333,5.08667,7.15333,4.29667,5.88333,6.24833,4.64167,4.19,2.51667,4.51833,3.64833,2.57,4.955,3.88167,1.21667,3.97,4.83
1.93,2.50167,1.64333,2.50167,2.12667,1.63167,2.45667,1.02833,2.81167,3.42167,3.49333,1.38667,2.08833,0,2.56167,3.58,3.83333,2.67,4.31,3.55667,4.64167,3.50167,3.45667,4.68,5.25833,6.315,6.735,6.10833,6.10833,4.96667,5.41333,4.33333,2.81333,3.3,3.89333,4.53167,4.88333,3.86833,3.22833,3.11667,3.01667,2.655,4.08833,1.50833,5.30167,4.79833,5.20333,4.525,3.54833,4.67667,4.33,3.815,1.04167,3.28167,4.965,1.06667,2.92167,3.32667,3.92,2.46667,3.585,6.00333,7.54833,4.42667,6.27833,5.96333,3.28333,2.83167,1.15833,3.16,3.18667,3.51,6.32667,5.27667,3.305,5.44333,6.20167
3.25,2.57167,2.96333,2.57167,2.59,2.95167,1.80667,2.34833,2.16167,4.21667,3.48167,2.70667,3.40833,1.47167,0,1.3,1.27167,0.108333,3.01333,4.45667,5.54167,4.40167,4.35667,5.58,4.655,5.44667,5.86667,5.08833,5.08833,5.91167,6.35833,5.58,4.06,4.54667,5.14,5.77833,6.20333,5.115,4.01167,4.43667,4.33667,3.975,4.78333,2.82833,4.28333,3.78,4.185,3.50667,4.44833,3.65833,3.31167,2.26667,2.36167,3.27,4.00167,2.38667,1.955,1.69833,2.29167,1.895,4.83167,5.54667,6.68,3.82333,5.41,5.775,4.53,4.07833,2.47833,4.48,3.175,2.09667,5.30833,4.25833,1.67667,4.03,5.18333
3.115,2.43667,2.82833,2.43667,2.455,2.81667,1.67167,2.21333,2.02667,4.08167,3.34667,2.57167,3.27333,1.33667,1.54833,0,1.245,1.00167,2.98667,4.43,5.515,4.375,4.33,5.55333,4.52,5.31167,5.73167,4.95333,4.95333,5.77667,6.22333,5.445,3.925,4.41167,5.005,5.64333,6.06833,4.98,3.87667,4.30167,4.20167,3.84,4.63333,2.69333,4.25667,3.75333,4.15833,3.48,4.42167,3.63167,3.285,2.24,2.22667,3.135,3.86667,2.25167,1.92833,1.67167,2.265,1.76,4.69667,5.52,6.545,3.68833,5.275,5.64,4.395,3.94333,2.34333,4.345,3.04,1.94667,5.28167,4.23167,1.65,3.88,5.15667
4.08333,3.405,3.79667,3.405,3.42333,3.785,2.64,3.18167,2.995,5.05,4.315,3.54,4.24167,2.305,2.51667,0.968333,0,1.97,3.955,5.39833,6.48333,5.34333,5.29833,6.52167,5.48833,6.28,6.7,5.92167,5.92167,6.745,7.19167,6.41333,4.89333,5.38,5.97333,6.61167,7.03667,5.94833,4.845,5.27,5.17,4.80833,5.60167,3.66167,5.225,4.72167,5.12667,4.44833,5.39,4.6,4.25333,3.20833,3.195,4.10333,4.835,3.22,2.89667,2.64,3.23333,2.72833,5.665,6.48833,7.51333,4.65667,6.24333,6.60833,5.36333,4.91167,3.31167,5.31333,4.00833,2.29833,4.93333,5.2,2.61833,3.60667,4.80833
3.14167,2.46333,2.855,2.46333,2.48167,2.84333,1.69833,2.24,2.05333,4.10833,3.37333,2.59833,3.3,1.36333,1.46667,1.19167,1.16333,0,2.905,4.34833,5.43333,4.29333,4.24833,5.47167,4.54667,5.33833,5.75833,4.98,4.98,5.80333,6.25,5.47167,3.95167,4.43833,5.03167,5.67,6.095,5.00667,3.90333,4.32833,4.22833,3.86667,4.675,2.72,4.175,3.67167,4.07667,3.39833,4.34,3.55,3.20333,2.15833,2.25333,3.16167,3.89333,2.27833,1.84667,1.59,2.18333,1.78667,4.72333,5.43833,6.57167,3.715,5.30167,5.66667,4.42167,3.97,2.37,4.37167,3.06667,1.98833,5.2,4.15,1.56833,3.92167,5.075
3.605,4.17667,3.31833,4.17667,3.80167,3.30667,4.365,2.70333,4.72,5.09667,3.58167,3.06167,1.89167,3.25,2.365,3.38333,3.63667,2.47333,0,1.44333,2.52833,1.38833,1.34333,2.56667,5.605,5.14667,5.56667,4.94,4.94,3.79833,4.245,3.73833,2.88333,3.37,3.74,4.37833,3.715,3.93833,2.06167,1.95,1.85,4.33,5.76333,3.13833,4.90333,4.60167,5.00667,4.32833,1.435,4.48,4.13333,3.61833,2.71667,3.37,4.84833,2.74167,2.81667,3.13,3.72333,3.32,3.33667,3.36333,6.38,4.77333,5.11,5.36833,3.35333,2.90167,2.83333,4.835,3.07,4.46167,6.13,5.08,3.10833,5.90333,6.005
4.75833,5.33,4.47167,5.33,4.955,4.46,5.51833,3.85667,5.87333,6.93333,3.32833,4.215,5.27167,5.105,5.745,5.83667,7.01667,5.85333,5.42333,0,4.295,5.10333,5.05833,3.96,4.40167,3.70333,4.12333,3.49667,3.49667,2.355,2.80167,2.295,3.90667,2.34833,2.29667,2.935,2.27167,2.74333,3.57833,3.50333,3.40333,5.48333,6.91667,4.69167,3.46,3.79167,5.75167,5.28333,4.03833,5.39,6.86667,5.67833,4.07333,3.11667,4.595,4.09833,5.98333,5.58333,6.17667,5.52833,4.67833,3.39167,4.93667,3.57,3.66667,3.925,2.33167,2.64833,4.19,5.98833,2.81667,6.57167,7.04,5.07333,5.56167,6.81333,6.915
